t,D1,D2,scale,sc_length,rapt
1.50002000000E-01,2.76374000000E-01,2.64759000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.55010000000E-01,2.76600000000E-01,2.65199000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.60003000000E-01,2.76842000000E-01,2.65579000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.65019000000E-01,2.77079000000E-01,2.65953000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.70003000000E-01,2.77270000000E-01,2.66304000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.75014000000E-01,2.77406000000E-01,2.66631000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.80012000000E-01,2.77468000000E-01,2.66924000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.85018000000E-01,2.77572000000E-01,2.67271000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.90011000000E-01,2.77663000000E-01,2.67614000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.95011000000E-01,2.77776000000E-01,2.67975000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.00016000000E-01,2.77841000000E-01,2.68227000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.05003000000E-01,2.77887000000E-01,2.68517000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.10003000000E-01,2.76757000000E-01,2.67878000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.15018000000E-01,2.74232000000E-01,2.65943000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.20001000000E-01,2.70038000000E-01,2.62451000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.25003000000E-01,2.64674000000E-01,2.57777000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.30016000000E-01,2.58447000000E-01,2.52197000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.35010000000E-01,2.51434000000E-01,2.45795000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.40001000000E-01,2.43837000000E-01,2.38752000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.45002000000E-01,2.36030000000E-01,2.31436000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.50011000000E-01,2.28609000000E-01,2.24382000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.55010000000E-01,2.21922000000E-01,2.17925000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.60000000000E-01,2.15847000000E-01,2.12017000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.65014000000E-01,2.10207000000E-01,2.06517000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.70001000000E-01,2.05163000000E-01,2.01561000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.75011000000E-01,2.00736000000E-01,1.97168000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.80002000000E-01,1.96820000000E-01,1.93265000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.85010000000E-01,1.93220000000E-01,1.89679000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.90008000000E-01,1.89909000000E-01,1.86379000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.95013000000E-01,1.86790000000E-01,1.83281000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.00014000000E-01,1.83831000000E-01,1.80346000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.05013000000E-01,1.80960000000E-01,1.77495000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.10012000000E-01,1.78156000000E-01,1.74690000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.15009000000E-01,1.75418000000E-01,1.71938000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.20002000000E-01,1.72788000000E-01,1.69294000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.25005000000E-01,1.70292000000E-01,1.66784000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.30013000000E-01,1.67915000000E-01,1.64394000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.35007000000E-01,1.65585000000E-01,1.62073000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.40011000000E-01,1.63303000000E-01,1.59812000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.45004000000E-01,1.61076000000E-01,1.57608000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.50013000000E-01,1.58894000000E-01,1.55440000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
-3.99979000000E-02,1.87790000000E-09,2.11265000000E-09,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
-3.49022000000E-02,2.63710000000E-02,2.11648000000E-02,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
-2.99239000000E-02,4.12015000000E-02,3.44068000000E-02,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
-2.49677000000E-02,5.52899000000E-02,4.61699000000E-02,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
-1.99159000000E-02,6.72236000000E-02,5.60968000000E-02,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
-1.49312000000E-02,7.61861000000E-02,6.37426000000E-02,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
-9.95078000000E-03,8.31662000000E-02,6.99330000000E-02,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
-4.90653000000E-03,1.04583000000E-01,8.74362000000E-02,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.62778000000E-05,1.36085000000E-01,1.14826000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
5.02558000000E-03,1.64710000000E-01,1.41377000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.00002000000E-02,1.85569000000E-01,1.62206000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.50186000000E-02,2.01612000000E-01,1.78909000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.00083000000E-02,2.18279000000E-01,1.94863000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.50179000000E-02,2.35782000000E-01,2.10919000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.00194000000E-02,2.49056000000E-01,2.23021000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.50215000000E-02,2.56774000000E-01,2.32564000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.56416000000E-02,2.56987000000E-01,2.32963000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
4.00154000000E-02,2.60847000000E-01,2.37278000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
4.50171000000E-02,2.64538000000E-01,2.41149000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
5.00247000000E-02,2.67929000000E-01,2.44783000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
5.50173000000E-02,2.68393000000E-01,2.45992000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
6.00110000000E-02,2.70543000000E-01,2.48831000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
6.50005000000E-02,2.70555000000E-01,2.50181000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
7.00163000000E-02,2.71044000000E-01,2.51369000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
7.50087000000E-02,2.71438000000E-01,2.52276000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
8.00045000000E-02,2.72092000000E-01,2.53390000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
8.50145000000E-02,2.72579000000E-01,2.54420000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
9.00157000000E-02,2.72787000000E-01,2.55162000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
9.50172000000E-02,2.73034000000E-01,2.55867000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.00008000000E-01,2.73584000000E-01,2.56802000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.05004000000E-01,2.73973000000E-01,2.57645000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.10007000000E-01,2.74388000000E-01,2.58472000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.15018000000E-01,2.74939000000E-01,2.59375000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.20006000000E-01,2.75335000000E-01,2.60187000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.25009000000E-01,2.75677000000E-01,2.60922000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.30008000000E-01,2.75985000000E-01,2.61604000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.35008000000E-01,2.76293000000E-01,2.62282000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.40005000000E-01,2.76512000000E-01,2.62847000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.45014000000E-01,2.76774000000E-01,2.63409000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.50011000000E-01,2.77073000000E-01,2.63964000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.55006000000E-01,2.77343000000E-01,2.64432000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.60015000000E-01,2.77692000000E-01,2.64899000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.65008000000E-01,2.78024000000E-01,2.65360000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.70019000000E-01,2.78269000000E-01,2.65759000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.75009000000E-01,2.78462000000E-01,2.66132000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.80006000000E-01,2.78673000000E-01,2.66546000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.85017000000E-01,2.78851000000E-01,2.66969000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.90004000000E-01,2.78923000000E-01,2.67313000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
1.95017000000E-01,2.79007000000E-01,2.67656000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.00012000000E-01,2.79088000000E-01,2.67992000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.05004000000E-01,2.79021000000E-01,2.68220000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.10018000000E-01,2.78704000000E-01,2.68194000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.15017000000E-01,2.75343000000E-01,2.65676000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.20005000000E-01,2.70973000000E-01,2.62119000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.25015000000E-01,2.65438000000E-01,2.57407000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.30008000000E-01,2.58969000000E-01,2.51730000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.35001000000E-01,2.51705000000E-01,2.45228000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.40010000000E-01,2.43843000000E-01,2.38081000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.45015000000E-01,2.35820000000E-01,2.30692000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.50014000000E-01,2.28283000000E-01,2.23636000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.55007000000E-01,2.21577000000E-01,2.17248000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.60014000000E-01,2.15505000000E-01,2.11408000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.65010000000E-01,2.09959000000E-01,2.06053000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.70001000000E-01,2.05030000000E-01,2.01255000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.75006000000E-01,2.00778000000E-01,1.97071000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.80001000000E-01,1.97105000000E-01,1.93430000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.85002000000E-01,1.93814000000E-01,1.90159000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.90009000000E-01,1.90814000000E-01,1.87173000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
2.95012000000E-01,1.87989000000E-01,1.84365000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.00012000000E-01,1.85308000000E-01,1.81703000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.05009000000E-01,1.82640000000E-01,1.79056000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.10005000000E-01,1.79992000000E-01,1.76409000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.15008000000E-01,1.77394000000E-01,1.73798000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.20013000000E-01,1.74894000000E-01,1.71278000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.25013000000E-01,1.72415000000E-01,1.68798000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.30008000000E-01,1.70036000000E-01,1.66426000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.35001000000E-01,1.67783000000E-01,1.64177000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.40006000000E-01,1.65603000000E-01,1.62009000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.45011000000E-01,1.63446000000E-01,1.59867000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
3.50009000000E-01,1.61317000000E-01,1.57759000000E-01,1.00000000000E+00,1.25000000000E+00,1.00000000000E+00
-3.99979000000E-02,1.87855000000E-09,2.11333000000E-09,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
-3.49336000000E-02,2.03719000000E-02,1.85944000000E-02,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
-2.99673000000E-02,2.67240000000E-02,2.43923000000E-02,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
-2.49628000000E-02,5.16070000000E-02,4.37186000000E-02,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
-1.99834000000E-02,6.37303000000E-02,5.34633000000E-02,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
-1.49188000000E-02,7.24093000000E-02,6.11978000000E-02,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
-9.99196000000E-03,7.88432000000E-02,6.74631000000E-02,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
-4.94459000000E-03,9.61661000000E-02,8.21650000000E-02,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.01066000000E-05,1.24695000000E-01,1.08530000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
5.03589000000E-03,1.52271000000E-01,1.36431000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.00350000000E-02,1.73124000000E-01,1.59609000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.50073000000E-02,1.88723000000E-01,1.77810000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.56546000000E-02,1.90249000000E-01,1.79612000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.00302000000E-02,2.04104000000E-01,1.93763000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.50029000000E-02,2.23102000000E-01,2.10883000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.00067000000E-02,2.40130000000E-01,2.26507000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.50041000000E-02,2.46763000000E-01,2.35006000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
4.00219000000E-02,2.48521000000E-01,2.38350000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
4.50101000000E-02,2.51808000000E-01,2.42041000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
5.00251000000E-02,2.56484000000E-01,2.46652000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
5.50254000000E-02,2.57359000000E-01,2.48423000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
6.00138000000E-02,2.60607000000E-01,2.51275000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
6.50080000000E-02,2.63058000000E-01,2.54047000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
7.00177000000E-02,2.63079000000E-01,2.54416000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
7.50229000000E-02,2.63516000000E-01,2.54846000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
8.00084000000E-02,2.64798000000E-01,2.56042000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
8.50029000000E-02,2.65823000000E-01,2.57156000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
9.00207000000E-02,2.65976000000E-01,2.57611000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
9.50228000000E-02,2.66217000000E-01,2.58025000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.00016000000E-01,2.67128000000E-01,2.58995000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.05000000000E-01,2.67841000000E-01,2.59842000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.10001000000E-01,2.68519000000E-01,2.60733000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.15020000000E-01,2.69283000000E-01,2.61519000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.20010000000E-01,2.70395000000E-01,2.62815000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.25021000000E-01,2.70875000000E-01,2.63525000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.30011000000E-01,2.71302000000E-01,2.64140000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.35004000000E-01,2.71959000000E-01,2.64936000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.40019000000E-01,2.72480000000E-01,2.65643000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.45018000000E-01,2.72842000000E-01,2.66178000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.50001000000E-01,2.73301000000E-01,2.66751000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.55013000000E-01,2.73842000000E-01,2.67352000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.60015000000E-01,2.74234000000E-01,2.67778000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.65003000000E-01,2.74594000000E-01,2.68147000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.70015000000E-01,2.75038000000E-01,2.68594000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.75016000000E-01,2.75492000000E-01,2.69087000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.80004000000E-01,2.75800000000E-01,2.69502000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.85002000000E-01,2.76033000000E-01,2.69882000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.90014000000E-01,2.76304000000E-01,2.70291000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
1.95003000000E-01,2.76668000000E-01,2.70775000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.00019000000E-01,2.77026000000E-01,2.71268000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.05018000000E-01,2.77109000000E-01,2.71548000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.10007000000E-01,2.76333000000E-01,2.71072000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.15012000000E-01,2.74091000000E-01,2.69249000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.20014000000E-01,2.70233000000E-01,2.65877000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.25018000000E-01,2.65122000000E-01,2.61224000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.30007000000E-01,2.59119000000E-01,2.55603000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.35001000000E-01,2.52459000000E-01,2.49251000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.40008000000E-01,2.45140000000E-01,2.42192000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.45011000000E-01,2.37634000000E-01,2.34877000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.50007000000E-01,2.30537000000E-01,2.27888000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.55006000000E-01,2.24110000000E-01,2.21477000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.60017000000E-01,2.18162000000E-01,2.15516000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.65012000000E-01,2.12612000000E-01,2.09943000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.70008000000E-01,2.07504000000E-01,2.04790000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.75005000000E-01,2.02963000000E-01,2.00179000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.80003000000E-01,1.98829000000E-01,1.95979000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.85003000000E-01,1.94982000000E-01,1.92084000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.90007000000E-01,1.91403000000E-01,1.88461000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
2.95016000000E-01,1.88053000000E-01,1.85074000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.00010000000E-01,1.84927000000E-01,1.81911000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.05008000000E-01,1.82018000000E-01,1.78951000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.10011000000E-01,1.79326000000E-01,1.76189000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.15001000000E-01,1.76798000000E-01,1.73581000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.20016000000E-01,1.74380000000E-01,1.71094000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.25017000000E-01,1.72104000000E-01,1.68758000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.30006000000E-01,1.69952000000E-01,1.66555000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.35001000000E-01,1.67908000000E-01,1.64468000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.40001000000E-01,1.65975000000E-01,1.62504000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.45007000000E-01,1.64141000000E-01,1.60643000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
3.50001000000E-01,1.62431000000E-01,1.58900000000E-01,1.00000000000E+00,1.00000000000E+00,8.00000000000E-01
-3.99979000000E-02,1.87740000000E-09,2.11210000000E-09,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
-3.49331000000E-02,2.03357000000E-02,1.85736000000E-02,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
-2.99868000000E-02,3.64917000000E-02,3.18845000000E-02,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
-2.49341000000E-02,5.16947000000E-02,4.37892000000E-02,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
-1.99623000000E-02,6.37644000000E-02,5.35027000000E-02,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
-1.49971000000E-02,7.07519000000E-02,5.94882000000E-02,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
-9.97624000000E-03,7.88648000000E-02,6.74937000000E-02,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
-4.88114000000E-03,9.65613000000E-02,8.25060000000E-02,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
6.76732000000E-05,1.25043000000E-01,1.08778000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
5.06908000000E-03,1.52684000000E-01,1.36607000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.00606000000E-02,1.73455000000E-01,1.59712000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.50247000000E-02,1.89010000000E-01,1.77837000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.00307000000E-02,2.05114000000E-01,1.94214000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.17192000000E-02,2.11108000000E-01,1.99524000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.50271000000E-02,2.24550000000E-01,2.11545000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.00085000000E-02,2.40742000000E-01,2.26655000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.50125000000E-02,2.46912000000E-01,2.34893000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
4.00256000000E-02,2.48647000000E-01,2.38154000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
4.50246000000E-02,2.51927000000E-01,2.41849000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
5.00135000000E-02,2.56596000000E-01,2.46452000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
5.50242000000E-02,2.57439000000E-01,2.48197000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
6.00187000000E-02,2.60687000000E-01,2.51046000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
6.50145000000E-02,2.63001000000E-01,2.53726000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
7.00201000000E-02,2.63087000000E-01,2.54156000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
7.50099000000E-02,2.63533000000E-01,2.54609000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
8.00240000000E-02,2.64779000000E-01,2.55790000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
8.50095000000E-02,2.65723000000E-01,2.56852000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
9.00189000000E-02,2.65867000000E-01,2.57305000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
9.50205000000E-02,2.66114000000E-01,2.57724000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.00011000000E-01,2.67052000000E-01,2.58720000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.05018000000E-01,2.67866000000E-01,2.59709000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
